ID,TRL_TITL,TRIAL_ID,ENTRYNO,ENTRY,COUNTRY,LOCATION,DESCRIPTION,LONGITUDE,LATITUDE,AEZONE,YEAR,CYIELD,TEMPMAX,DY_SK,PL_HT,E_HT,ASI,P_ASP,P_HARV,E_HARV,E_ASP,GWT,1000GWT,HUSK,RL,RLPER,SL,SLPER,E_ROT,RUST,BLIGHT,CURV,DIPLODIA,DM,ANTHESIS,STALK_ROT,STREAK,INSECT,MOIST,COBDAMCO,COBDAMRT,DEADHEART,SBDAMAT,BORERDMRAT,GLS,GTEXT,PLST
388,Drought Tolerance Maize Trial,M9615KOM,1,DT SR Y-1,NIGERIA,KOUARE,,0.35,12.07,Dry Savanna,1996,1274.27,,62.5,162.5,73.75,,2.75,31,26.75,2.5,,,1,1.25,,1.25,,,,,,,,61,,,,13.35,,,,,,,,35
389,Drought Tolerance Maize Trial,M9615KOM,2,DT SR Y-2A,NIGERIA,KOUARE,,0.35,12.07,Dry Savanna,1996,1141.29,,61.5,153.75,62.5,,2.88,30,25,2.75,,,1.75,1.25,,0.75,,0.5,,,,,,60.5,,,,13,,,,,,,,41.75
390,Drought Tolerance Maize Trial,M9615KOM,3,DT SR Y-3,NIGERIA,KOUARE,,0.35,12.07,Dry Savanna,1996,1061.3,,62.5,162.5,68.75,,2.75,32.75,26.75,2.5,,,1.5,1,,2.25,,,,,,,,63.75,,,,13.125,,,,,,,,37.5
391,Drought Tolerance Maize Trial,M9615KOM,4,DT SR W-2,NIGERIA,KOUARE,,0.35,12.07,Dry Savanna,1996,1338.05,,59.5,150,61.25,,3,39,33,2.75,,,3.5,0.75,,1.25,,0.75,,,,,,58.5,,,,12.85,,,,,,,,40
392,Drought Tolerance Maize Trial,M9615KOM,5,DT SR W-3,NIGERIA,KOUARE,,0.35,12.07,Dry Savanna,1996,1341.16,,61.75,160,66.25,,2.88,40.5,34.25,2.5,,,3.75,1.25,,1.5,,0.25,,,,,,60.5,,,,12.7,,,,,,,,38.5
393,Drought Tolerance Maize Trial,M9615KOM,6,TUXPENO SEQUIA,NIGERIA,KOUARE,,0.35,12.07,Dry Savanna,1996,1639.02,,61.25,159.25,68.25,,2.75,39.25,32.75,2.38,,,0.75,2,,0.75,,0.5,,,,,,60,,,,12.625,,,,,,,,39
394,Drought Tolerance Maize Trial,M9615KOM,7,KAMBOINSE 88 POOL 16 DT,NIGERIA,KOUARE,,0.35,12.07,Dry Savanna,1996,1625.13,,58,151.25,62.5,,2.63,37.5,33.75,2.63,,,0.75,2.25,,0.5,,,,,,,,60.25,,,,13.175,,,,,,,,40
395,Drought Tolerance Maize Trial,M9615KOM,8,CHECK 1,NIGERIA,KOUARE,,0.35,12.07,Dry Savanna,1996,970.79,,62.75,148.75,63.75,,3.13,30,19.5,2.63,,,1,0.75,,1.25,,0.75,,,,,,60.75,,,,13.35,,,,,,,,39.25
396,Drought Tolerance Maize Trial,M9615KOM,9,CHECK 2,NIGERIA,KOUARE,,0.35,12.07,Dry Savanna,1996,1326.41,,60.5,151.25,61.25,,2.38,29.5,25.75,3,,,1,1.25,,0.5,,0.25,,,,,,55.25,,,,13.1,,,,,,,,38
397,Drought Tolerance Maize Trial,M9615SRM,1,DT SR Y-1,NIGERIA,SARIA,,-2.17,12.25,Dry Savanna,1996,3669.11,,58.5,172.5,60,,2.5,24.75,22.25,2.25,,,2.25,9.75,,10.25,,1.25,,,,,,,,,,,,,,,,,,
398,Drought Tolerance Maize Trial,M9615SRM,2,DT SR Y-2A,NIGERIA,SARIA,,-2.17,12.25,Dry Savanna,1996,3596.03,,59.25,171.25,50,,2.75,25.25,24,2.25,,,2.5,10.5,,8.25,,2,,,,,,,,,,,,,,,,,,
399,Drought Tolerance Maize Trial,M9615SRM,3,DT SR Y-3,NIGERIA,SARIA,,-2.17,12.25,Dry Savanna,1996,3573.27,,61,172.5,63.75,,2.5,26.25,24.5,2.5,,,2.5,14,,8.75,,1.25,,,,,,,,,,,,,,,,,,
400,Drought Tolerance Maize Trial,M9615SRM,4,DT SR W-2,NIGERIA,SARIA,,-2.17,12.25,Dry Savanna,1996,3658.96,,60.75,181.25,63.75,,2.5,25.75,24.25,2.25,,,2.75,13,,7,,1,,,,,,,,,,,,,,,,,,
401,Drought Tolerance Maize Trial,M9615SRM,5,DT SR W-3,NIGERIA,SARIA,,-2.17,12.25,Dry Savanna,1996,4131.22,,60.25,167.5,58.75,,2.25,29.75,27,2.75,,,2.75,15.25,,9.5,,1,,,,,,,,,,,,,,,,,,
402,Drought Tolerance Maize Trial,M9615SRM,6,TUXPENO SEQUIA,NIGERIA,SARIA,,-2.17,12.25,Dry Savanna,1996,4805.49,,62.75,143.75,40,,3,33,30.25,3,,,2.25,17,,7.5,,2,,,,,,,,,,,,,,,,,,
403,Drought Tolerance Maize Trial,M9615SRM,7,KAMBOINSE 88 POOL 16 DT,NIGERIA,SARIA,,-2.17,12.25,Dry Savanna,1996,3489.69,,58.25,166.25,47.5,,3,24.25,22.75,2.5,,,2.75,12.5,,5.25,,1,,,,,,,,,,,,,,,,,,
404,Drought Tolerance Maize Trial,M9615SRM,8,CHECK 1,NIGERIA,SARIA,,-2.17,12.25,Dry Savanna,1996,4140.29,,57.75,163.75,55,,2.5,29.25,26.25,2.25,,,2.5,14.25,,12.75,,1.75,,,,,,,,,,,,,,,,,,
405,Drought Tolerance Maize Trial,M9615SRM,9,CHECK 2,NIGERIA,SARIA,,-2.17,12.25,Dry Savanna,1996,3945.12,,57,182.5,57.5,,2.5,24,23,2.5,,,2.5,13.75,,9,,0.75,,,,,,,,,,,,,,,,,,
406,Evt-Isr (White),M9801FAM,1,TZL COMP3X4 C1,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,3733.92,,63.75,209.25,100,,2.25,38.5,37.75,1.75,,,1.25,1.25,,1,,1.25,,2.25,2,,,,,,,,,,,,,,,
407,Evt-Isr (White),M9801FAM,2,AK 93 DMR-LSR W,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,3758.17,,63.75,210.5,99,,2.5,38.5,36.5,2.5,,,1.25,3.25,,1.25,,2.25,,2.75,2,,,,,,,,,,,,,,,
408,Evt-Isr (White),M9801FAM,3,TZL COMP4 C1,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,3224.75,,64,217.5,105,,2,39.25,38,2,,,0.75,3.5,,0.75,,1.5,,2.5,1.3,,,,,,,,,,,,,,,
409,Evt-Isr (White),M9801FAM,4,BOUAKE 9222 SR,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,3952.14,,63.25,204.5,100,,2.25,38.75,37.5,2.25,,,1,1.5,,1.75,,2.25,,2.75,1.8,,,,,,,,,,,,,,,
410,Evt-Isr (White),M9801FAM,5,S 9325 SR,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,3491.46,,62.75,174.25,79,,2.5,33.5,34.75,2.25,,,2.25,4.75,,2.5,,2.75,,2.75,2.5,,,,,,,,,,,,,,,
411,Evt-Isr (White),M9801FAM,6,SINEMATIALI 9043,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,4340.08,,63.5,214.75,101,,1.5,39.75,40.5,2.25,,,3,0.5,,1,,2.25,,2.75,2,,,,,,,,,,,,,,,
412,Evt-Isr (White),M9801FAM,7,AK 9443-DMRSR,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,4606.79,,63,220,107.75,,2.75,35.5,36.75,2,,,2.25,1.5,,1.75,,2,,2,2.8,,,,,,,,,,,,,,,
413,Evt-Isr (White),M9801FAM,8,TZL COMP4 DMRSR,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,4049.12,,64.75,214.75,102.25,,2.5,42,37.75,2,,,0.75,3.25,,1.25,,2.5,,2.25,1.5,,,,,,,,,,,,,,,
414,Evt-Isr (White),M9801FAM,9,AK 9522-DMRSR,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,3709.68,,63.75,215.75,98.25,,2,39.75,40.25,2.5,,,2.5,2,,1,,2.75,,2,2.5,,,,,,,,,,,,,,,
415,Evt-Isr (White),M9801FAM,10,CMS 8501,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,3394.48,,64.25,217.75,105.25,,3.25,31.25,36.25,2.5,,,2.25,2.5,,3.75,,4.25,,2.5,2,,,,,,,,,,,,,,,
416,Evt-Isr (White),M9801FAM,11,OBA SUPER 1,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,3515.71,,62.5,209.75,96,,1.5,40.5,39.25,2,,,1,1.5,,1,,1.5,,3,2.3,,,,,,,,,,,,,,,
417,Evt-Isr (White),M9801FAM,12,CHECK 1,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,3927.89,,63.25,180.25,88.5,,2.5,31.5,30.25,3,,,1.75,2.75,,1.75,,3,,2.75,2.3,,,,,,,,,,,,,,,
418,Evt-Isr (White),M9801FAM,13,CHECK 2,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,4194.6,,64.75,195.5,90.75,,2.75,37,37,2.75,,,1.75,5.5,,0.75,,5.75,,2.25,1.8,,,,,,,,,,,,,,,
419,Evt-Lsr (Yellow),M9802FAM,1,AK 9528-DMRSR,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,3879.4,,63,225.5,111,,2.75,44.5,43.25,2.25,,,4.75,5.25,,1,,9,,1.75,1,,,,,,,,,,,,,,,
420,Evt-Lsr (Yellow),M9802FAM,2,IK 91 TZL COMP3 Y C1,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,4582.54,,60.5,220.13,117.25,,1.75,44.25,47.75,2,,,2.5,5,,0.25,,6,,1.75,1.3,,,,,,,,,,,,,,,
421,Evt-Lsr (Yellow),M9802FAM,3,ACR 91 SUWAN 1 SR C1,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,3830.91,,61,211.75,111.13,,2.5,45.75,43.25,2.25,,,2.5,4.5,,1,,7.25,,1.75,1.3,,,,,,,,,,,,,,,
422,Evt-Lsr (Yellow),M9802FAM,4,TZB SR SG Y,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,3273.24,,62.5,213.63,111.88,,2.75,46.5,44,3,,,7,4.5,,0.5,,13.5,,2,1.3,,,,,,,,,,,,,,,
423,Evt-Lsr (Yellow),M9802FAM,5,IKENNE 88 TZSR Y-1,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,3709.68,,61.5,213.88,113.13,,3,45.75,47.25,2.25,,,5.25,4.5,,0.25,,10,,2,1.8,,,,,,,,,,,,,,,
424,Evt-Lsr (Yellow),M9802FAM,6,OBA SUPER 2,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,5479.65,,60.5,213.88,115.13,,1.5,47,47.25,2,,,3.25,1.5,,0.25,,4,,1.75,1,,,,,,,,,,,,,,,
425,Evt-Lsr (Yellow),M9802FAM,7,CHECK 1,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,2715.58,,61.25,183.13,97.25,,2.75,44.25,40.25,3,,,4,2.25,,2.5,,10.25,,2,1.5,,,,,,,,,,,,,,,
426,Evt-Lsr (Yellow),M9802FAM,8,CHECK 2,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,2109.42,,64.25,187.63,90.38,,3.25,43.25,35.25,3.5,,,1.5,2.25,,1,,12.25,,2,1.3,,,,,,,,,,,,,,,
427,Evt-Lsr (Yellow),M9802KBM,1,AK 9528-DMRSR,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1998,4240.44,,60.75,204,103.75,,2.38,35.5,32,2.5,,,2.75,9.75,,0.25,,,,,,,,,,,,,,,,,,,,
428,Evt-Lsr (Yellow),M9802KBM,2,IK 91 TZL COMP3 Y C1,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1998,3701.32,,58.75,188.5,90.5,,2.75,22.75,24,2.25,,,2.88,9.5,,0.25,,,,,,,,,,,,,,,,,,,,
429,Evt-Lsr (Yellow),M9802KBM,3,ACR 91 SUWAN 1 SR C1,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1998,4287.14,,59,202.5,104.5,,2.38,30,29,2.38,,,2.75,9.25,,0.75,,,,,,,,,,,,,,,,,,,,
430,Evt-Lsr (Yellow),M9802KBM,4,TZB SR SG Y,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1998,4834.96,,60.75,190.75,96.25,,2.5,33,30.25,2.38,,,3,5.25,,0.75,,,,,,,,,,,,,,,,,,,,
431,Evt-Lsr (Yellow),M9802KBM,5,IKENNE 88 TZSR Y-1,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1998,4924.78,,59.75,208.25,105.75,,2.13,34.25,33.5,2.38,,,2.63,7.5,,0.75,,,,,,,,,,,,,,,,,,,,
432,Evt-Lsr (Yellow),M9802KBM,6,OBA SUPER 2,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1998,4777.8,,59.25,195.75,100,,2.25,34.25,32.75,2.25,,,2.5,8.5,,0.5,,,,,,,,,,,,,,,,,,,,
433,Evt-Lsr (Yellow),M9802KBM,7,CHECK 1,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1998,4282.63,,58.75,191.25,94.75,,2.5,30,30.5,2.63,,,3,10,,1,,,,,,,,,,,,,,,,,,,,
434,Evt-Lsr (Yellow),M9802KBM,8,CHECK 2,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1998,4261.21,,60,192,100.75,,2.88,34.5,34.75,2.75,,,3,13.5,,1.5,,,,,,,,,,,,,,,,,,,,
435,Evt-Isr,M9803FAM,1,SINEMATIALI 93 TZUT SR W,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,2885.3,,60.5,213.75,97.38,,2.5,37.25,30.25,1.75,,,1.75,10.75,,3,,2.75,,2,1.5,,,,,,,,,,,,,,,
436,Evt-Isr,M9803FAM,2,EV 8744 SR C1,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,2933.8,,60,204.88,100.13,,1.5,41,43.25,1.75,,,4.75,5.75,,1,,2,,2.75,2.3,,,,,,,,,,,,,,,
437,Evt-Isr,M9803FAM,3,SINEMATIALI 9449 SR,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,3806.66,,61.25,156.25,60.38,,3,36.75,32.5,3.5,,,2.75,14.5,,0.5,,5.5,,2,1,,,,,,,,,,,,,,,
438,Evt-Isr,M9803FAM,4,IWD STR CO,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,3661.18,,60,208.38,100.75,,2,39.25,38.75,1.75,,,3.75,9.5,,1,,2.75,,2.25,1.8,,,,,,,,,,,,,,,
439,Evt-Isr,M9803FAM,5,IWF C0,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,3976.39,,57,201,96.13,,1.5,42,43.25,2,,,2.5,8,,0.75,,2.25,,2.25,1.8,,,,,,,,,,,,,,,
440,Evt-Isr,M9803FAM,6,IYFD C0,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,3952.14,,58,193,92.38,,1.75,32.5,32.75,1.5,,,2,10.5,,0.75,,1,,2.25,1.8,,,,,,,,,,,,,,,
441,Evt-Isr,M9803FAM,7,ACR 9449 SR,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,3830.91,,57.5,155,62.63,,1.75,35,34.75,2.5,,,4.5,12.25,,1.25,,2.75,,2,1.5,,,,,,,,,,,,,,,
442,Evt-Isr,M9803FAM,8,BR SYN Y C1,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,3418.72,,61.75,201.88,98.88,,1.25,43.25,42,1.75,,,4.5,7.75,,0.5,,2.75,,1.75,1.5,,,,,,,,,,,,,,,
443,Evt-Isr,M9803FAM,9,CHECK 1,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,3127.77,,63,182.63,85.13,,2.25,32.75,31.25,2.5,,,2.75,10,,1.5,,2.25,,2.25,1.8,,,,,,,,,,,,,,,
444,Evt-Isr,M9803FAM,10,CHECK 2,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,2497.36,,67,202.25,101.38,,3.25,40.25,34.25,2.25,,,3.5,6,,0.25,,4.5,,3.25,1.8,,,,,,,,,,,,,,,
445,Evt-Isr,M9803KBM,1,SINEMATIALI 93 TZUT SR W,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1998,3879.4,,56,194,90.75,,2.63,34.5,31.75,2.75,,,2.5,7.75,,1.5,,,,,,,,,,,,,,,,,,,,
446,Evt-Isr,M9803KBM,2,EV 8744 SR C1,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1998,3442.97,,56.5,189,95.75,,2.88,31.75,27.75,3,,,2.88,6.25,,1.25,,,,,,,,,,,,,,,,,,,,
447,Evt-Isr,M9803KBM,3,SINEMATIALI 9449 SR,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1998,3273.24,,56.75,189.75,94.25,,2.5,31,29.25,2.63,,,3,7.5,,0.75,,,,,,,,,,,,,,,,,,,,
448,Evt-Isr,M9803KBM,4,IWD STR CO,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1998,4024.88,,55.5,177.75,86.5,,3,30.5,28,2.75,,,2.75,7.25,,1.5,,,,,,,,,,,,,,,,,,,,
449,Evt-Isr,M9803KBM,5,IWF C0,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1998,3661.18,,56.25,185,89.75,,2.63,34,31,2.75,,,2.75,7.5,,,,,,,,,,,,,,,,,,,,,,
450,Evt-Isr,M9803KBM,6,IYFD C0,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1998,3758.17,,58,177.5,84.75,,2.75,30,28.75,3,,,2.88,4.5,,1,,,,,,,,,,,,,,,,,,,,
451,Evt-Isr,M9803KBM,7,ACR 9449 SR,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1998,3370.23,,55,188.25,90.25,,3,30,28.75,2.88,,,2.75,7.5,,1.25,,,,,,,,,,,,,,,,,,,,
452,Evt-Isr,M9803KBM,8,BR SYN Y C1,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1998,3273.24,,55.25,179.5,84,,2.75,27.75,26.75,3.13,,,2.88,7.25,,0.5,,,,,,,,,,,,,,,,,,,,
453,Evt-Isr,M9803KBM,9,CHECK 1,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1998,3079.27,,58.5,205.75,103,,2.75,32.75,29.5,2.88,,,2.5,13,,1.75,,,,,,,,,,,,,,,,,,,,
454,Evt-Isr,M9803KBM,10,CHECK 2,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1998,3758.17,,55.25,202.25,99.5,,2.63,33.75,31.5,2.75,,,2.75,6.5,,1.75,,,,,,,,,,,,,,,,,,,,
455,International Hybrid Maize Trial (White),M9806FAM,1,9031-29,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,3588.45,,64.25,231.38,108.25,,2.25,40.25,37.75,2.5,,,4,1.5,,,,7.75,,2.25,2.5,,,,,,,,,,,,,,,
456,International Hybrid Maize Trial (White),M9806FAM,2,9114-12,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,3418.72,,62.25,234.13,109.38,,1.75,41.25,37.5,2.5,,,0.75,4.25,,0.75,,3.75,,2.25,1.5,,,,,,,,,,,,,,,
457,International Hybrid Maize Trial (White),M9806FAM,3,9712-16,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,4437.06,,60.75,244.25,125.63,,2.5,43.25,39.75,2.75,,,2.5,2.25,,1,,4.5,,2,1,,,,,,,,,,,,,,,
458,International Hybrid Maize Trial (White),M9806FAM,4,9712-17,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,3709.68,,63.25,236,113.63,,2.25,41.75,38.75,2.75,,,3.25,3.25,,1,,4.25,,2.5,1.8,,,,,,,,,,,,,,,
459,International Hybrid Maize Trial (White),M9806FAM,5,9712-19,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,3806.66,,62.75,233.63,119.5,,2.5,40,37.25,1.75,,,3.25,10.5,,0.75,,4,,2.25,2.8,,,,,,,,,,,,,,,
460,International Hybrid Maize Trial (White),M9806FAM,6,9712-13,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,4606.79,,60,232.75,116.88,,2,43,41.25,2,,,2.25,4.5,,0.5,,5.5,,2.5,2.5,,,,,,,,,,,,,,,
461,International Hybrid Maize Trial (White),M9806FAM,7,OBA SUPER 1,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,5140.21,,61.25,222.75,107,,2,41.75,40.5,1.25,,,2.75,0.75,,0.5,,3,,2,1.3,,,,,,,,,,,,,,,
462,International Hybrid Maize Trial (White),M9806FAM,8,TZL COMP4 C1,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,4315.83,,63.5,234,116.25,,2,43.25,38,2,,,0.75,3.75,,1,,5,,2,0.8,,,,,,,,,,,,,,,
463,International Hybrid Maize Trial (White),M9806FAM,9,CHECK 1,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,3418.72,,62,201.88,94.75,,1.5,41,37.5,3,,,2,4.25,,1,,6.5,,2,1.5,,,,,,,,,,,,,,,
464,International Hybrid Maize Trial (White),M9806FAM,10,CHECK 2,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,2570.1,,68.75,218,109.88,,2.25,43.75,38,3,,,4,2,,0.75,,9.25,,3,3,,,,,,,,,,,,,,,
465,International Hybrid Maize Trial (Yellow),M9807BOM,1,2202 x 2110,NIGERIA,BONI,,3,11,Dry Savanna,1998,1876.09,,53.25,233,92.75,,3.25,38.75,25.75,4.5,,,2,,,2.25,,3.75,1.75,,4,,,,,,,,,,,,,,,
466,International Hybrid Maize Trial (Yellow),M9807BOM,2,2408 x 2110,NIGERIA,BONI,,3,11,Dry Savanna,1998,3379.81,,49.25,229.5,119.75,,2.5,37,31.25,3,,,1.25,,,2,,3.25,1.5,,3.8,,,,,,,,,,,,,,,
467,International Hybrid Maize Trial (Yellow),M9807BOM,3,2311 x 2402,NIGERIA,BONI,,3,11,Dry Savanna,1998,3522.5,,52.25,244,101,,2.75,38,31,3.5,,,1.75,,,3.25,,4,1.75,,4,,,,,,,,,,,,,,,
468,International Hybrid Maize Trial (Yellow),M9807BOM,4,2309 x 2402,NIGERIA,BONI,,3,11,Dry Savanna,1998,3625.78,,50.75,207.5,90,,2.25,39.75,34.75,2.75,,,2,,,1.5,,2.5,1,,3.8,,,,,,,,,,,,,,,
469,International Hybrid Maize Trial (Yellow),M9807BOM,5,2402 x CML 305,NIGERIA,BONI,,3,11,Dry Savanna,1998,3324.36,,53,235.5,105,,1.5,39.25,30,2.75,,,1.5,,,2.25,,3,1.25,,3.5,,,,,,,,,,,,,,,
470,International Hybrid Maize Trial (Yellow),M9807BOM,6,OBA SUPER 2,NIGERIA,BONI,,3,11,Dry Savanna,1998,3291.93,,53.75,258.5,145.25,,2.25,41.5,31.25,2.75,,,1,,,2,,2.75,2,,3.3,,,,,,,,,,,,,,,
471,International Hybrid Maize Trial (Yellow),M9807BOM,7,IKENNE TZSR Y-1,NIGERIA,BONI,,3,11,Dry Savanna,1998,2867.56,,53.75,256.5,130,,3,37.75,29.25,3,,,1.25,,,2.75,,2.25,1.25,,3.5,,,,,,,,,,,,,,,
472,International Hybrid Maize Trial (Yellow),M9807BOM,8,CHECK 1,NIGERIA,BONI,,3,11,Dry Savanna,1998,6131.45,,52.5,226.5,97.75,,1,41.25,38.75,1.25,,,1,,,1,,1.25,1,,2.5,,,,,,,,,,,,,,,
473,International Hybrid Maize Trial (Yellow),M9807BOM,9,CHECK 2,NIGERIA,BONI,,3,11,Dry Savanna,1998,5404.97,,51,224.25,98.5,,1.5,42.75,39,1.75,,,1.25,,,1,,2.5,1,,2,,,,,,,,,,,,,,,
474,International Hybrid Maize Trial (Yellow),M9807FAM,1,2202 x 2110,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,3079.27,,60.75,200,82.75,,2,41.5,39.25,2.25,,,6.75,6.75,,3.25,,2.5,,2,1.3,,,,,,,,,,,,,,,
475,International Hybrid Maize Trial (Yellow),M9807FAM,2,2408 x 2110,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,3249,,58.75,217,109,,2,41,39.75,2,,,1.75,1,,,,1.25,,2,1.5,,,,,,,,,,,,,,,
476,International Hybrid Maize Trial (Yellow),M9807FAM,3,2311 x 2402,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,3564.2,,60,211,84.25,,2,35.5,34.25,1.5,,,2.25,1.75,,2,,1.25,,3,2,,,,,,,,,,,,,,,
477,International Hybrid Maize Trial (Yellow),M9807FAM,4,2309 x 2402,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,3224.75,,60,169.75,72.75,,1.5,36,30.75,2,,,5.5,5,,5.5,,4.25,,2.5,1.5,,,,,,,,,,,,,,,
478,International Hybrid Maize Trial (Yellow),M9807FAM,5,2402 x CML 305,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,3394.48,,62.25,195.75,89.25,,2.5,39.5,38.75,3.25,,,2,4,,5.5,,5.25,,2,1.3,,,,,,,,,,,,,,,
479,International Hybrid Maize Trial (Yellow),M9807FAM,6,OBA SUPER 2,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,3442.97,,64.75,199,97.25,,1.75,35.25,32.75,2.25,,,0.25,1.25,,3.75,,5,,2,1.3,,,,,,,,,,,,,,,
480,International Hybrid Maize Trial (Yellow),M9807FAM,7,IKENNE TZSR Y-1,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,4049.12,,63.75,211.25,103.25,,2.5,39.75,35.25,2.5,,,2.25,6.75,,4.25,,4.5,,2.25,1.5,,,,,,,,,,,,,,,
481,International Hybrid Maize Trial (Yellow),M9807FAM,8,CHECK 1,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,3564.2,,66,193.25,87,,2.75,36.25,32.5,3.25,,,1.75,4.5,,5.25,,6.75,,2,1.5,,,,,,,,,,,,,,,
482,International Hybrid Maize Trial (Yellow),M9807FAM,9,CHECK 2,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1998,2812.57,,69.25,213.25,107.5,,2.75,41.25,37.75,3.5,,,3,5.25,,5.5,,9.25,,2.75,1.5,,,,,,,,,,,,,,,
483,International Mid-Alt Hybrid Maize Trial,M9808KBM,1,9711-5,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1998,4072.17,,60.25,197.75,105.25,,2.75,30.75,30,2.5,,,3.13,7,,1.25,,,,,,,,,,,,,,,,,,,,
484,International Mid-Alt Hybrid Maize Trial,M9808KBM,2,9711-9,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1998,4187.96,,58.75,193.75,97.25,,2.63,35.5,32.75,2.25,,,3,8.25,,2,,,,,,,,,,,,,,,,,,,,
485,International Mid-Alt Hybrid Maize Trial,M9808KBM,3,9710-10,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1998,4006.62,,60.25,196,98.75,,2.13,39.75,32.75,3.13,,,3.25,4.5,,0.75,,,,,,,,,,,,,,,,,,,,
